21-12-2021:10:18:31 INFO     [<ipython-input-1-a24e40b510c8>:52] The user open an signal file path: C:/Users/DELL/Documents/GitHub/Task4-DSP-Interpolation/EMG_Normal.csv
29-12-2021:11:03:35 INFO     [<ipython-input-1-6d1d24904d1d>:126] modelInterpolation has been done successfuly plotted 
29-12-2021:11:03:37 INFO     [<ipython-input-1-6d1d24904d1d>:67] The user choose the number of chunks as : 5
29-12-2021:11:03:37 INFO     [<ipython-input-1-6d1d24904d1d>:69] The user choose the number of degree as : 1
29-12-2021:11:03:37 INFO     [<ipython-input-1-6d1d24904d1d>:97] The user has chosen interpolation model 
29-12-2021:11:03:37 INFO     [<ipython-input-1-6d1d24904d1d>:107] The user has chosen overlapping percentage :0
29-12-2021:11:03:37 INFO     [<ipython-input-1-6d1d24904d1d>:126] modelInterpolation has been done successfuly plotted 
29-12-2021:11:03:38 INFO     [<ipython-input-1-6d1d24904d1d>:126] modelInterpolation has been done successfuly plotted 
29-12-2021:11:03:38 INFO     [<ipython-input-1-6d1d24904d1d>:126] modelInterpolation has been done successfuly plotted 
29-12-2021:11:03:38 INFO     [<ipython-input-1-6d1d24904d1d>:126] modelInterpolation has been done successfuly plotted 
29-12-2021:11:03:38 INFO     [<ipython-input-1-6d1d24904d1d>:126] modelInterpolation has been done successfuly plotted 
29-12-2021:11:03:38 INFO     [<ipython-input-1-6d1d24904d1d>:67] The user choose the number of chunks as : 5
29-12-2021:11:03:38 INFO     [<ipython-input-1-6d1d24904d1d>:69] The user choose the number of degree as : 5
29-12-2021:11:03:38 INFO     [<ipython-input-1-6d1d24904d1d>:97] The user has chosen interpolation model 
29-12-2021:11:03:38 INFO     [<ipython-input-1-6d1d24904d1d>:107] The user has chosen overlapping percentage :0
29-12-2021:11:03:38 INFO     [<ipython-input-1-6d1d24904d1d>:126] modelInterpolation has been done successfuly plotted 
29-12-2021:11:03:38 INFO     [<ipython-input-1-6d1d24904d1d>:126] modelInterpolation has been done successfuly plotted 
29-12-2021:11:03:38 INFO     [<ipython-input-1-6d1d24904d1d>:126] modelInterpolation has been done successfuly plotted 
29-12-2021:11:03:38 INFO     [<ipython-input-1-6d1d24904d1d>:126] modelInterpolation has been done successfuly plotted 
29-12-2021:11:03:38 INFO     [<ipython-input-1-6d1d24904d1d>:126] modelInterpolation has been done successfuly plotted 
29-12-2021:11:03:47 INFO     [<ipython-input-1-6d1d24904d1d>:67] The user choose the number of chunks as : 5
29-12-2021:11:03:47 INFO     [<ipython-input-1-6d1d24904d1d>:69] The user choose the number of degree as : 5
29-12-2021:11:03:47 INFO     [<ipython-input-1-6d1d24904d1d>:97] The user has chosen interpolation model 
29-12-2021:11:03:47 INFO     [<ipython-input-1-6d1d24904d1d>:107] The user has chosen overlapping percentage :1
29-12-2021:11:03:47 INFO     [<ipython-input-1-6d1d24904d1d>:126] modelInterpolation has been done successfuly plotted 
29-12-2021:11:03:47 INFO     [<ipython-input-1-6d1d24904d1d>:126] modelInterpolation has been done successfuly plotted 
29-12-2021:11:03:47 INFO     [<ipython-input-1-6d1d24904d1d>:126] modelInterpolation has been done successfuly plotted 
29-12-2021:11:03:47 INFO     [<ipython-input-1-6d1d24904d1d>:126] modelInterpolation has been done successfuly plotted 
29-12-2021:11:03:47 INFO     [<ipython-input-1-6d1d24904d1d>:126] modelInterpolation has been done successfuly plotted 
29-12-2021:11:03:47 INFO     [<ipython-input-1-6d1d24904d1d>:67] The user choose the number of chunks as : 5
29-12-2021:11:03:47 INFO     [<ipython-input-1-6d1d24904d1d>:69] The user choose the number of degree as : 5
29-12-2021:11:03:47 INFO     [<ipython-input-1-6d1d24904d1d>:97] The user has chosen interpolation model 
29-12-2021:11:03:47 INFO     [<ipython-input-1-6d1d24904d1d>:107] The user has chosen overlapping percentage :2
29-12-2021:11:03:47 INFO     [<ipython-input-1-6d1d24904d1d>:126] modelInterpolation has been done successfuly plotted 
29-12-2021:11:03:47 INFO     [<ipython-input-1-6d1d24904d1d>:126] modelInterpolation has been done successfuly plotted 
29-12-2021:11:03:47 INFO     [<ipython-input-1-6d1d24904d1d>:126] modelInterpolation has been done successfuly plotted 
29-12-2021:11:03:48 INFO     [<ipython-input-1-6d1d24904d1d>:126] modelInterpolation has been done successfuly plotted 
29-12-2021:11:03:48 INFO     [<ipython-input-1-6d1d24904d1d>:126] modelInterpolation has been done successfuly plotted 
29-12-2021:11:03:59 INFO     [<ipython-input-1-6d1d24904d1d>:67] The user choose the number of chunks as : 5
29-12-2021:11:03:59 INFO     [<ipython-input-1-6d1d24904d1d>:69] The user choose the number of degree as : 5
29-12-2021:11:03:59 INFO     [<ipython-input-1-6d1d24904d1d>:97] The user has chosen interpolation model 
29-12-2021:11:03:59 INFO     [<ipython-input-1-6d1d24904d1d>:107] The user has chosen overlapping percentage :3
29-12-2021:11:04:00 INFO     [<ipython-input-1-6d1d24904d1d>:126] modelInterpolation has been done successfuly plotted 
29-12-2021:11:04:00 INFO     [<ipython-input-1-6d1d24904d1d>:126] modelInterpolation has been done successfuly plotted 
29-12-2021:11:04:00 INFO     [<ipython-input-1-6d1d24904d1d>:126] modelInterpolation has been done successfuly plotted 
29-12-2021:11:04:00 INFO     [<ipython-input-1-6d1d24904d1d>:126] modelInterpolation has been done successfuly plotted 
29-12-2021:11:04:00 INFO     [<ipython-input-1-6d1d24904d1d>:126] modelInterpolation has been done successfuly plotted 
29-12-2021:11:04:00 INFO     [<ipython-input-1-6d1d24904d1d>:67] The user choose the number of chunks as : 5
29-12-2021:11:04:00 INFO     [<ipython-input-1-6d1d24904d1d>:69] The user choose the number of degree as : 5
29-12-2021:11:04:00 INFO     [<ipython-input-1-6d1d24904d1d>:97] The user has chosen interpolation model 
29-12-2021:11:04:00 INFO     [<ipython-input-1-6d1d24904d1d>:107] The user has chosen overlapping percentage :4
29-12-2021:11:04:00 INFO     [<ipython-input-1-6d1d24904d1d>:126] modelInterpolation has been done successfuly plotted 
29-12-2021:11:04:00 INFO     [<ipython-input-1-6d1d24904d1d>:126] modelInterpolation has been done successfuly plotted 
29-12-2021:11:04:00 INFO     [<ipython-input-1-6d1d24904d1d>:126] modelInterpolation has been done successfuly plotted 
29-12-2021:11:04:00 INFO     [<ipython-input-1-6d1d24904d1d>:126] modelInterpolation has been done successfuly plotted 
29-12-2021:11:04:00 INFO     [<ipython-input-1-6d1d24904d1d>:126] modelInterpolation has been done successfuly plotted 
29-12-2021:11:04:00 INFO     [<ipython-input-1-6d1d24904d1d>:67] The user choose the number of chunks as : 5
29-12-2021:11:04:00 INFO     [<ipython-input-1-6d1d24904d1d>:69] The user choose the number of degree as : 5
29-12-2021:11:04:00 INFO     [<ipython-input-1-6d1d24904d1d>:97] The user has chosen interpolation model 
29-12-2021:11:04:00 INFO     [<ipython-input-1-6d1d24904d1d>:107] The user has chosen overlapping percentage :5
29-12-2021:11:04:00 INFO     [<ipython-input-1-6d1d24904d1d>:126] modelInterpolation has been done successfuly plotted 
29-12-2021:11:04:01 INFO     [<ipython-input-1-6d1d24904d1d>:126] modelInterpolation has been done successfuly plotted 
29-12-2021:11:04:01 INFO     [<ipython-input-1-6d1d24904d1d>:126] modelInterpolation has been done successfuly plotted 
29-12-2021:11:04:01 INFO     [<ipython-input-1-6d1d24904d1d>:126] modelInterpolation has been done successfuly plotted 
29-12-2021:11:04:01 INFO     [<ipython-input-1-6d1d24904d1d>:126] modelInterpolation has been done successfuly plotted 
29-12-2021:11:04:01 INFO     [<ipython-input-1-6d1d24904d1d>:67] The user choose the number of chunks as : 5
29-12-2021:11:04:01 INFO     [<ipython-input-1-6d1d24904d1d>:69] The user choose the number of degree as : 5
29-12-2021:11:04:01 INFO     [<ipython-input-1-6d1d24904d1d>:97] The user has chosen interpolation model 
29-12-2021:11:04:01 INFO     [<ipython-input-1-6d1d24904d1d>:107] The user has chosen overlapping percentage :6
29-12-2021:11:04:01 INFO     [<ipython-input-1-6d1d24904d1d>:126] modelInterpolation has been done successfuly plotted 
29-12-2021:11:04:01 INFO     [<ipython-input-1-6d1d24904d1d>:126] modelInterpolation has been done successfuly plotted 
29-12-2021:11:04:01 INFO     [<ipython-input-1-6d1d24904d1d>:126] modelInterpolation has been done successfuly plotted 
29-12-2021:11:04:01 INFO     [<ipython-input-1-6d1d24904d1d>:126] modelInterpolation has been done successfuly plotted 
29-12-2021:11:04:01 INFO     [<ipython-input-1-6d1d24904d1d>:126] modelInterpolation has been done successfuly plotted 
29-12-2021:11:04:02 INFO     [<ipython-input-1-6d1d24904d1d>:67] The user choose the number of chunks as : 5
29-12-2021:11:04:02 INFO     [<ipython-input-1-6d1d24904d1d>:69] The user choose the number of degree as : 5
29-12-2021:11:04:02 INFO     [<ipython-input-1-6d1d24904d1d>:97] The user has chosen interpolation model 
29-12-2021:11:04:02 INFO     [<ipython-input-1-6d1d24904d1d>:107] The user has chosen overlapping percentage :5
29-12-2021:11:04:03 INFO     [<ipython-input-1-6d1d24904d1d>:126] modelInterpolation has been done successfuly plotted 
29-12-2021:11:04:03 INFO     [<ipython-input-1-6d1d24904d1d>:126] modelInterpolation has been done successfuly plotted 
29-12-2021:11:04:03 INFO     [<ipython-input-1-6d1d24904d1d>:126] modelInterpolation has been done successfuly plotted 
29-12-2021:11:04:03 INFO     [<ipython-input-1-6d1d24904d1d>:126] modelInterpolation has been done successfuly plotted 
29-12-2021:11:04:03 INFO     [<ipython-input-1-6d1d24904d1d>:126] modelInterpolation has been done successfuly plotted 
29-12-2021:11:07:11 INFO     [<ipython-input-2-2628bfdb9b82>:53] The user open an signal file path: C:/Users/DELL/Documents/GitHub/Task4-DSP-Interpolation/ECGNormal.csv
29-12-2021:11:07:13 INFO     [<ipython-input-2-2628bfdb9b82>:67] The user choose the number of chunks as : 1
29-12-2021:11:07:13 INFO     [<ipython-input-2-2628bfdb9b82>:69] The user choose the number of degree as : 0
29-12-2021:11:07:13 INFO     [<ipython-input-2-2628bfdb9b82>:72] The user has chosen extrapolation model 
29-12-2021:11:07:14 INFO     [<ipython-input-2-2628bfdb9b82>:67] The user choose the number of chunks as : 2
29-12-2021:11:07:14 INFO     [<ipython-input-2-2628bfdb9b82>:69] The user choose the number of degree as : 0
29-12-2021:11:07:14 INFO     [<ipython-input-2-2628bfdb9b82>:101] The user has chosen interpolation model 
29-12-2021:11:07:14 INFO     [<ipython-input-2-2628bfdb9b82>:112] The user has chosen overlapping percentage :0
29-12-2021:11:07:14 INFO     [<ipython-input-2-2628bfdb9b82>:131] modelInterpolation has been done successfuly plotted 
29-12-2021:11:07:14 INFO     [<ipython-input-2-2628bfdb9b82>:131] modelInterpolation has been done successfuly plotted 
29-12-2021:11:07:14 INFO     [<ipython-input-2-2628bfdb9b82>:67] The user choose the number of chunks as : 3
29-12-2021:11:07:14 INFO     [<ipython-input-2-2628bfdb9b82>:69] The user choose the number of degree as : 0
29-12-2021:11:07:14 INFO     [<ipython-input-2-2628bfdb9b82>:101] The user has chosen interpolation model 
29-12-2021:11:07:14 INFO     [<ipython-input-2-2628bfdb9b82>:112] The user has chosen overlapping percentage :0
29-12-2021:11:07:15 INFO     [<ipython-input-2-2628bfdb9b82>:131] modelInterpolation has been done successfuly plotted 
29-12-2021:11:07:15 INFO     [<ipython-input-2-2628bfdb9b82>:131] modelInterpolation has been done successfuly plotted 
29-12-2021:11:07:15 INFO     [<ipython-input-2-2628bfdb9b82>:131] modelInterpolation has been done successfuly plotted 
29-12-2021:11:07:15 INFO     [<ipython-input-2-2628bfdb9b82>:67] The user choose the number of chunks as : 4
29-12-2021:11:07:15 INFO     [<ipython-input-2-2628bfdb9b82>:69] The user choose the number of degree as : 0
29-12-2021:11:07:15 INFO     [<ipython-input-2-2628bfdb9b82>:101] The user has chosen interpolation model 
29-12-2021:11:07:15 INFO     [<ipython-input-2-2628bfdb9b82>:112] The user has chosen overlapping percentage :0
29-12-2021:11:07:15 INFO     [<ipython-input-2-2628bfdb9b82>:131] modelInterpolation has been done successfuly plotted 
29-12-2021:11:07:15 INFO     [<ipython-input-2-2628bfdb9b82>:131] modelInterpolation has been done successfuly plotted 
29-12-2021:11:07:15 INFO     [<ipython-input-2-2628bfdb9b82>:131] modelInterpolation has been done successfuly plotted 
29-12-2021:11:07:15 INFO     [<ipython-input-2-2628bfdb9b82>:131] modelInterpolation has been done successfuly plotted 
29-12-2021:11:07:15 INFO     [<ipython-input-2-2628bfdb9b82>:67] The user choose the number of chunks as : 5
29-12-2021:11:07:15 INFO     [<ipython-input-2-2628bfdb9b82>:69] The user choose the number of degree as : 0
29-12-2021:11:07:15 INFO     [<ipython-input-2-2628bfdb9b82>:101] The user has chosen interpolation model 
29-12-2021:11:07:15 INFO     [<ipython-input-2-2628bfdb9b82>:112] The user has chosen overlapping percentage :0
29-12-2021:11:07:15 INFO     [<ipython-input-2-2628bfdb9b82>:131] modelInterpolation has been done successfuly plotted 
29-12-2021:11:07:15 INFO     [<ipython-input-2-2628bfdb9b82>:131] modelInterpolation has been done successfuly plotted 
29-12-2021:11:07:15 INFO     [<ipython-input-2-2628bfdb9b82>:131] modelInterpolation has been done successfuly plotted 
29-12-2021:11:07:15 INFO     [<ipython-input-2-2628bfdb9b82>:131] modelInterpolation has been done successfuly plotted 
29-12-2021:11:07:15 INFO     [<ipython-input-2-2628bfdb9b82>:131] modelInterpolation has been done successfuly plotted 
29-12-2021:11:07:17 INFO     [<ipython-input-2-2628bfdb9b82>:67] The user choose the number of chunks as : 5
29-12-2021:11:07:17 INFO     [<ipython-input-2-2628bfdb9b82>:69] The user choose the number of degree as : 1
29-12-2021:11:07:17 INFO     [<ipython-input-2-2628bfdb9b82>:101] The user has chosen interpolation model 
29-12-2021:11:07:17 INFO     [<ipython-input-2-2628bfdb9b82>:112] The user has chosen overlapping percentage :0
29-12-2021:11:07:17 INFO     [<ipython-input-2-2628bfdb9b82>:131] modelInterpolation has been done successfuly plotted 
29-12-2021:11:07:17 INFO     [<ipython-input-2-2628bfdb9b82>:131] modelInterpolation has been done successfuly plotted 
29-12-2021:11:07:17 INFO     [<ipython-input-2-2628bfdb9b82>:131] modelInterpolation has been done successfuly plotted 
29-12-2021:11:07:17 INFO     [<ipython-input-2-2628bfdb9b82>:131] modelInterpolation has been done successfuly plotted 
29-12-2021:11:07:17 INFO     [<ipython-input-2-2628bfdb9b82>:131] modelInterpolation has been done successfuly plotted 
29-12-2021:11:07:18 INFO     [<ipython-input-2-2628bfdb9b82>:67] The user choose the number of chunks as : 5
29-12-2021:11:07:18 INFO     [<ipython-input-2-2628bfdb9b82>:69] The user choose the number of degree as : 2
29-12-2021:11:07:18 INFO     [<ipython-input-2-2628bfdb9b82>:101] The user has chosen interpolation model 
29-12-2021:11:07:18 INFO     [<ipython-input-2-2628bfdb9b82>:112] The user has chosen overlapping percentage :0
29-12-2021:11:07:18 INFO     [<ipython-input-2-2628bfdb9b82>:131] modelInterpolation has been done successfuly plotted 
29-12-2021:11:07:18 INFO     [<ipython-input-2-2628bfdb9b82>:131] modelInterpolation has been done successfuly plotted 
29-12-2021:11:07:18 INFO     [<ipython-input-2-2628bfdb9b82>:131] modelInterpolation has been done successfuly plotted 
29-12-2021:11:07:18 INFO     [<ipython-input-2-2628bfdb9b82>:131] modelInterpolation has been done successfuly plotted 
29-12-2021:11:07:18 INFO     [<ipython-input-2-2628bfdb9b82>:131] modelInterpolation has been done successfuly plotted 
29-12-2021:11:07:18 INFO     [<ipython-input-2-2628bfdb9b82>:67] The user choose the number of chunks as : 5
29-12-2021:11:07:18 INFO     [<ipython-input-2-2628bfdb9b82>:69] The user choose the number of degree as : 3
29-12-2021:11:07:18 INFO     [<ipython-input-2-2628bfdb9b82>:101] The user has chosen interpolation model 
29-12-2021:11:07:18 INFO     [<ipython-input-2-2628bfdb9b82>:112] The user has chosen overlapping percentage :0
29-12-2021:11:07:18 INFO     [<ipython-input-2-2628bfdb9b82>:131] modelInterpolation has been done successfuly plotted 
29-12-2021:11:07:18 INFO     [<ipython-input-2-2628bfdb9b82>:131] modelInterpolation has been done successfuly plotted 
29-12-2021:11:07:18 INFO     [<ipython-input-2-2628bfdb9b82>:131] modelInterpolation has been done successfuly plotted 
29-12-2021:11:07:18 INFO     [<ipython-input-2-2628bfdb9b82>:131] modelInterpolation has been done successfuly plotted 
29-12-2021:11:07:18 INFO     [<ipython-input-2-2628bfdb9b82>:131] modelInterpolation has been done successfuly plotted 
29-12-2021:11:07:18 INFO     [<ipython-input-2-2628bfdb9b82>:67] The user choose the number of chunks as : 5
29-12-2021:11:07:18 INFO     [<ipython-input-2-2628bfdb9b82>:69] The user choose the number of degree as : 4
29-12-2021:11:07:18 INFO     [<ipython-input-2-2628bfdb9b82>:101] The user has chosen interpolation model 
29-12-2021:11:07:18 INFO     [<ipython-input-2-2628bfdb9b82>:112] The user has chosen overlapping percentage :0
29-12-2021:11:07:19 INFO     [<ipython-input-2-2628bfdb9b82>:131] modelInterpolation has been done successfuly plotted 
29-12-2021:11:07:19 INFO     [<ipython-input-2-2628bfdb9b82>:131] modelInterpolation has been done successfuly plotted 
29-12-2021:11:07:19 INFO     [<ipython-input-2-2628bfdb9b82>:131] modelInterpolation has been done successfuly plotted 
29-12-2021:11:07:19 INFO     [<ipython-input-2-2628bfdb9b82>:131] modelInterpolation has been done successfuly plotted 
29-12-2021:11:07:19 INFO     [<ipython-input-2-2628bfdb9b82>:131] modelInterpolation has been done successfuly plotted 
29-12-2021:11:07:19 INFO     [<ipython-input-2-2628bfdb9b82>:67] The user choose the number of chunks as : 5
29-12-2021:11:07:19 INFO     [<ipython-input-2-2628bfdb9b82>:69] The user choose the number of degree as : 5
29-12-2021:11:07:19 INFO     [<ipython-input-2-2628bfdb9b82>:101] The user has chosen interpolation model 
29-12-2021:11:07:19 INFO     [<ipython-input-2-2628bfdb9b82>:112] The user has chosen overlapping percentage :0
29-12-2021:11:07:19 INFO     [<ipython-input-2-2628bfdb9b82>:131] modelInterpolation has been done successfuly plotted 
29-12-2021:11:07:19 INFO     [<ipython-input-2-2628bfdb9b82>:131] modelInterpolation has been done successfuly plotted 
29-12-2021:11:07:19 INFO     [<ipython-input-2-2628bfdb9b82>:131] modelInterpolation has been done successfuly plotted 
29-12-2021:11:07:19 INFO     [<ipython-input-2-2628bfdb9b82>:131] modelInterpolation has been done successfuly plotted 
29-12-2021:11:07:20 INFO     [<ipython-input-2-2628bfdb9b82>:131] modelInterpolation has been done successfuly plotted 
29-12-2021:11:07:21 INFO     [<ipython-input-2-2628bfdb9b82>:67] The user choose the number of chunks as : 5
29-12-2021:11:07:21 INFO     [<ipython-input-2-2628bfdb9b82>:69] The user choose the number of degree as : 6
29-12-2021:11:07:21 INFO     [<ipython-input-2-2628bfdb9b82>:101] The user has chosen interpolation model 
29-12-2021:11:07:21 INFO     [<ipython-input-2-2628bfdb9b82>:112] The user has chosen overlapping percentage :0
29-12-2021:11:07:21 INFO     [<ipython-input-2-2628bfdb9b82>:131] modelInterpolation has been done successfuly plotted 
29-12-2021:11:07:21 INFO     [<ipython-input-2-2628bfdb9b82>:131] modelInterpolation has been done successfuly plotted 
29-12-2021:11:07:21 INFO     [<ipython-input-2-2628bfdb9b82>:131] modelInterpolation has been done successfuly plotted 
29-12-2021:11:07:21 INFO     [<ipython-input-2-2628bfdb9b82>:131] modelInterpolation has been done successfuly plotted 
29-12-2021:11:07:21 INFO     [<ipython-input-2-2628bfdb9b82>:131] modelInterpolation has been done successfuly plotted 
29-12-2021:11:07:37 INFO     [<ipython-input-2-2628bfdb9b82>:67] The user choose the number of chunks as : 5
29-12-2021:11:07:37 INFO     [<ipython-input-2-2628bfdb9b82>:69] The user choose the number of degree as : 6
29-12-2021:11:07:37 INFO     [<ipython-input-2-2628bfdb9b82>:101] The user has chosen interpolation model 
29-12-2021:11:07:37 INFO     [<ipython-input-2-2628bfdb9b82>:112] The user has chosen overlapping percentage :0
29-12-2021:11:07:37 INFO     [<ipython-input-2-2628bfdb9b82>:131] modelInterpolation has been done successfuly plotted 
29-12-2021:11:07:37 INFO     [<ipython-input-2-2628bfdb9b82>:131] modelInterpolation has been done successfuly plotted 
29-12-2021:11:07:37 INFO     [<ipython-input-2-2628bfdb9b82>:131] modelInterpolation has been done successfuly plotted 
29-12-2021:11:07:37 INFO     [<ipython-input-2-2628bfdb9b82>:131] modelInterpolation has been done successfuly plotted 
29-12-2021:11:07:37 INFO     [<ipython-input-2-2628bfdb9b82>:131] modelInterpolation has been done successfuly plotted 
29-12-2021:11:07:38 INFO     [<ipython-input-2-2628bfdb9b82>:67] The user choose the number of chunks as : 5
29-12-2021:11:07:38 INFO     [<ipython-input-2-2628bfdb9b82>:69] The user choose the number of degree as : 6
29-12-2021:11:07:38 INFO     [<ipython-input-2-2628bfdb9b82>:101] The user has chosen interpolation model 
29-12-2021:11:07:38 INFO     [<ipython-input-2-2628bfdb9b82>:112] The user has chosen overlapping percentage :0
29-12-2021:11:07:38 INFO     [<ipython-input-2-2628bfdb9b82>:131] modelInterpolation has been done successfuly plotted 
29-12-2021:11:07:38 INFO     [<ipython-input-2-2628bfdb9b82>:131] modelInterpolation has been done successfuly plotted 
29-12-2021:11:07:38 INFO     [<ipython-input-2-2628bfdb9b82>:131] modelInterpolation has been done successfuly plotted 
29-12-2021:11:07:38 INFO     [<ipython-input-2-2628bfdb9b82>:131] modelInterpolation has been done successfuly plotted 
29-12-2021:11:07:38 INFO     [<ipython-input-2-2628bfdb9b82>:131] modelInterpolation has been done successfuly plotted 
29-12-2021:11:07:38 INFO     [<ipython-input-2-2628bfdb9b82>:67] The user choose the number of chunks as : 5
29-12-2021:11:07:38 INFO     [<ipython-input-2-2628bfdb9b82>:69] The user choose the number of degree as : 6
29-12-2021:11:07:38 INFO     [<ipython-input-2-2628bfdb9b82>:101] The user has chosen interpolation model 
29-12-2021:11:07:38 INFO     [<ipython-input-2-2628bfdb9b82>:112] The user has chosen overlapping percentage :0
29-12-2021:11:07:38 INFO     [<ipython-input-2-2628bfdb9b82>:131] modelInterpolation has been done successfuly plotted 
29-12-2021:11:07:38 INFO     [<ipython-input-2-2628bfdb9b82>:131] modelInterpolation has been done successfuly plotted 
29-12-2021:11:07:38 INFO     [<ipython-input-2-2628bfdb9b82>:131] modelInterpolation has been done successfuly plotted 
29-12-2021:11:07:38 INFO     [<ipython-input-2-2628bfdb9b82>:131] modelInterpolation has been done successfuly plotted 
29-12-2021:11:07:38 INFO     [<ipython-input-2-2628bfdb9b82>:131] modelInterpolation has been done successfuly plotted 
29-12-2021:11:07:38 INFO     [<ipython-input-2-2628bfdb9b82>:67] The user choose the number of chunks as : 5
29-12-2021:11:07:38 INFO     [<ipython-input-2-2628bfdb9b82>:69] The user choose the number of degree as : 6
29-12-2021:11:07:38 INFO     [<ipython-input-2-2628bfdb9b82>:101] The user has chosen interpolation model 
29-12-2021:11:07:38 INFO     [<ipython-input-2-2628bfdb9b82>:112] The user has chosen overlapping percentage :0
29-12-2021:11:07:38 INFO     [<ipython-input-2-2628bfdb9b82>:131] modelInterpolation has been done successfuly plotted 
29-12-2021:11:07:39 INFO     [<ipython-input-2-2628bfdb9b82>:131] modelInterpolation has been done successfuly plotted 
29-12-2021:11:07:39 INFO     [<ipython-input-2-2628bfdb9b82>:131] modelInterpolation has been done successfuly plotted 
29-12-2021:11:07:39 INFO     [<ipython-input-2-2628bfdb9b82>:131] modelInterpolation has been done successfuly plotted 
29-12-2021:11:07:39 INFO     [<ipython-input-2-2628bfdb9b82>:131] modelInterpolation has been done successfuly plotted 
29-12-2021:11:07:40 INFO     [<ipython-input-2-2628bfdb9b82>:67] The user choose the number of chunks as : 5
29-12-2021:11:07:40 INFO     [<ipython-input-2-2628bfdb9b82>:69] The user choose the number of degree as : 6
29-12-2021:11:07:40 INFO     [<ipython-input-2-2628bfdb9b82>:101] The user has chosen interpolation model 
29-12-2021:11:07:40 INFO     [<ipython-input-2-2628bfdb9b82>:112] The user has chosen overlapping percentage :0
29-12-2021:11:07:40 INFO     [<ipython-input-2-2628bfdb9b82>:131] modelInterpolation has been done successfuly plotted 
29-12-2021:11:07:40 INFO     [<ipython-input-2-2628bfdb9b82>:131] modelInterpolation has been done successfuly plotted 
29-12-2021:11:07:40 INFO     [<ipython-input-2-2628bfdb9b82>:131] modelInterpolation has been done successfuly plotted 
29-12-2021:11:07:40 INFO     [<ipython-input-2-2628bfdb9b82>:131] modelInterpolation has been done successfuly plotted 
29-12-2021:11:07:40 INFO     [<ipython-input-2-2628bfdb9b82>:131] modelInterpolation has been done successfuly plotted 
29-12-2021:11:13:17 INFO     [<ipython-input-1-3fd564bbd302>:53] The user open an signal file path: C:/Users/DELL/Documents/GitHub/Task4-DSP-Interpolation/ECGNormal.csv
29-12-2021:11:13:19 INFO     [<ipython-input-1-3fd564bbd302>:67] The user choose the number of chunks as : 1
29-12-2021:11:13:19 INFO     [<ipython-input-1-3fd564bbd302>:69] The user choose the number of degree as : 0
29-12-2021:11:13:19 INFO     [<ipython-input-1-3fd564bbd302>:72] The user has chosen extrapolation model 
29-12-2021:11:13:20 INFO     [<ipython-input-1-3fd564bbd302>:67] The user choose the number of chunks as : 2
29-12-2021:11:13:20 INFO     [<ipython-input-1-3fd564bbd302>:69] The user choose the number of degree as : 0
29-12-2021:11:13:20 INFO     [<ipython-input-1-3fd564bbd302>:101] The user has chosen interpolation model 
29-12-2021:11:13:21 INFO     [<ipython-input-1-3fd564bbd302>:67] The user choose the number of chunks as : 3
29-12-2021:11:13:21 INFO     [<ipython-input-1-3fd564bbd302>:69] The user choose the number of degree as : 0
29-12-2021:11:13:21 INFO     [<ipython-input-1-3fd564bbd302>:101] The user has chosen interpolation model 
29-12-2021:11:13:21 INFO     [<ipython-input-1-3fd564bbd302>:67] The user choose the number of chunks as : 4
29-12-2021:11:13:21 INFO     [<ipython-input-1-3fd564bbd302>:69] The user choose the number of degree as : 0
29-12-2021:11:13:21 INFO     [<ipython-input-1-3fd564bbd302>:101] The user has chosen interpolation model 
29-12-2021:11:13:21 INFO     [<ipython-input-1-3fd564bbd302>:67] The user choose the number of chunks as : 5
29-12-2021:11:13:21 INFO     [<ipython-input-1-3fd564bbd302>:69] The user choose the number of degree as : 0
29-12-2021:11:13:21 INFO     [<ipython-input-1-3fd564bbd302>:101] The user has chosen interpolation model 
29-12-2021:11:13:23 INFO     [<ipython-input-1-3fd564bbd302>:67] The user choose the number of chunks as : 5
29-12-2021:11:13:23 INFO     [<ipython-input-1-3fd564bbd302>:69] The user choose the number of degree as : 1
29-12-2021:11:13:23 INFO     [<ipython-input-1-3fd564bbd302>:101] The user has chosen interpolation model 
29-12-2021:11:13:23 INFO     [<ipython-input-1-3fd564bbd302>:67] The user choose the number of chunks as : 5
29-12-2021:11:13:23 INFO     [<ipython-input-1-3fd564bbd302>:69] The user choose the number of degree as : 2
29-12-2021:11:13:23 INFO     [<ipython-input-1-3fd564bbd302>:101] The user has chosen interpolation model 
29-12-2021:11:13:24 INFO     [<ipython-input-1-3fd564bbd302>:67] The user choose the number of chunks as : 5
29-12-2021:11:13:24 INFO     [<ipython-input-1-3fd564bbd302>:69] The user choose the number of degree as : 3
29-12-2021:11:13:24 INFO     [<ipython-input-1-3fd564bbd302>:101] The user has chosen interpolation model 
29-12-2021:11:14:21 INFO     [<ipython-input-2-09f61e4494a5>:53] The user open an signal file path: C:/Users/DELL/Documents/GitHub/Task4-DSP-Interpolation/ECGNormal.csv
29-12-2021:11:14:26 INFO     [<ipython-input-2-09f61e4494a5>:67] The user choose the number of chunks as : 1
29-12-2021:11:14:26 INFO     [<ipython-input-2-09f61e4494a5>:69] The user choose the number of degree as : 0
29-12-2021:11:14:26 INFO     [<ipython-input-2-09f61e4494a5>:72] The user has chosen extrapolation model 
